date,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,cloudCover,dewPoint,humidity,moonPhase,precipAccumulation,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,pressure,sunriseTime,sunsetTime,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,time,visibility,windBearing,windSpeed,daylightHours
4/2/2017,63.11,1491166800,43.48,1491217200,0.14,35.32,0.52,0.21,,0,0,,0,,1021.74,1491130295,1491176024,63.11,1491166800,46.58,1491217200,1491105600,10,322,5.36,12.7025
4/3/2017,65.16,1491253200,56.55,1491267600,0.32,44.91,0.67,0.24,,0.0031,0.0368,1491271200,1,rain,1015.52,1491216602,1491262481,65.16,1491253200,56.55,1491267600,1491192000,9.88,172,8.3,12.74416667
4/4/2017,79.32,1491339600,56.55,1491390000,0.36,53.67,0.65,0.28,,0,0,,0,,1002.83,1491302909,1491348939,79.32,1491339600,56.55,1491390000,1491278400,9.86,242,7.45,12.78611111
4/5/2017,71.3,1491422400,54.64,1491472800,0.18,45.66,0.51,0.32,,0,0,,0,,1010.86,1491389216,1491435396,71.3,1491422400,54.64,1491472800,1491364800,9.99,24,0.56,12.82777778
4/6/2017,57.91,1491516000,37.53,1491566400,0.47,50.3,0.81,0.35,,0.0408,0.2766,1491494400,1,rain,997.98,1491475524,1491521854,57.91,1491516000,43.45,1491566400,1491451200,8.31,325,0.69,12.86944444
4/7/2017,41.41,1491580800,33.07,1491645600,0.49,29.57,0.51,0.39,,0.0008,0.0098,1491577200,0.14,rain,1002.19,1491561833,1491608311,48.13,1491588000,38.36,1491645600,1491537600,10,290,14.79,12.91055556
4/8/2017,62.57,1491685200,38.78,1491728400,0.09,22.63,0.37,0.42,,0,0,,0,,1014.77,1491648141,1491694769,62.57,1491685200,40.78,1491732000,1491624000,10,304,9.19,12.95222222
4/9/2017,69.13,1491771600,45.52,1491818400,0.11,34.11,0.48,0.45,,0,0,,0,,1021.03,1491734451,1491781226,69.13,1491771600,47.64,1491818400,1491710400,10,185,4.51,12.99305556
4/10/2017,79.73,1491854400,59.18,1491908400,0.1,42.71,0.49,0.48,,0,0,,0,,1021.24,1491820761,1491867684,79.73,1491854400,59.18,1491908400,1491796800,10,188,8.01,13.03416667
4/11/2017,81.2,1491940800,61.51,1491991200,0.12,50.19,0.51,0.52,,0,0,,0,,1020.18,1491907071,1491954142,81.2,1491940800,61.51,1491991200,1491883200,9.94,182,7.23,13.07527778
4/12/2017,76.61,1492034400,54.21,1492077600,0.21,50.79,0.55,0.55,,0,0.0007,1492009200,0,,1022,1491993383,1492040600,76.61,1492034400,54.21,1492077600,1491969600,9.99,321,5.32,13.11583333
4/13/2017,69,1492117200,51.73,1492167600,0.14,37.78,0.43,0.58,,0,0,,0,,1027.55,1492079695,1492127058,69,1492117200,51.73,1492167600,1492056000,9.95,12,4.54,13.15638889
4/14/2017,69.76,1492200000,53.8,1492236000,0.23,41.16,0.51,0.61,,0.0004,0.0098,1492174800,0.14,rain,1027.52,1492166007,1492213516,69.76,1492200000,53.8,1492236000,1492142400,9.98,88,2.8,13.19694444
4/15/2017,74.04,1492293600,64.58,1492340400,0.38,51.65,0.67,0.64,,0.0006,0.0139,1492308000,0.11,rain,1024.75,1492252320,1492299974,74.04,1492293600,64.58,1492340400,1492228800,9.93,159,4.31,13.23722222
4/16/2017,86.22,1492369200,66.44,1492423200,0.25,55.87,0.56,0.67,,0.0001,0.0014,1492380000,0.14,rain,1016.25,1492338634,1492386432,86.22,1492369200,66.44,1492423200,1492315200,9.4,227,7.6,13.27722222
4/17/2017,70.59,1492437600,54.84,1492513200,0.31,56.17,0.69,0.7,,0.0037,0.0393,1492448400,0.9,rain,1016.58,1492424949,1492472890,70.59,1492437600,54.84,1492513200,1492401600,9.72,290,3.43,13.31694444
4/18/2017,69.62,1492549200,51.38,1492585200,0.13,43.46,0.52,0.73,,0,0,,0,,1025.95,1492511265,1492559349,69.62,1492549200,51.38,1492585200,1492488000,9.98,107,3.55,13.35666667
4/19/2017,61.5,1492635600,57.47,1492682400,0.58,48.13,0.73,0.76,,0.0001,0.0012,1492599600,0.12,rain,1028.04,1492597581,1492645807,61.5,1492635600,57.47,1492682400,1492574400,9.96,161,5.88,13.39611111
4/20/2017,79.09,1492718400,63.51,1492765200,0.34,58.48,0.77,0.79,,0.0055,0.0444,1492693200,0.73,rain,1017.83,1492683899,1492732266,78.9,1492718400,62.94,1492765200,1492660800,9.67,191,5.13,13.43527778
4/21/2017,78.81,1492804800,59.56,1492858800,0.31,63.93,0.87,0.83,,0.0054,0.0565,1492815600,0.52,rain,1011.05,1492770217,1492818725,78.14,1492804800,59.56,1492858800,1492747200,7.82,86,2.02,13.47444444
4/22/2017,59.95,1492862400,44.84,1492945200,0.55,54.95,0.92,0.86,,0.0068,0.0218,1492887600,0.89,rain,1013.48,1492856536,1492905183,59.95,1492862400,47.75,1492945200,1492833600,7.05,13,6.08,13.51305556
4/23/2017,59.38,1492977600,52.91,1493031600,0.22,44.22,0.71,0.9,,0,0,,0,,1019.11,1492942856,1492991642,59.38,1492977600,52.91,1493031600,1492920000,9.9,45,3.52,13.55166667
4/24/2017,56.31,1493053200,52.56,1493100000,0.68,47.91,0.8,0.93,,0.0086,0.047,1493060400,0.85,rain,1017.65,1493029177,1493078101,56.31,1493053200,52.56,1493100000,1493006400,9.29,47,6.96,13.59
4/25/2017,59.82,1493157600,57.38,1493200800,1,54.89,0.94,0.97,,0.0073,0.0487,1493139600,0.95,rain,1009.86,1493115500,1493164560,59.81,1493157600,57.38,1493200800,1493092800,6.91,39,9.38,13.62777778
4/26/2017,69.22,1493244000,57.41,1493283600,0.51,57.52,0.86,0.01,,0.0019,0.0227,1493179200,0.5,rain,1007.76,1493201823,1493251019,69.22,1493244000,57.37,1493283600,1493179200,8.74,349,3.6,13.66555556
4/27/2017,81.2,1493326800,63.42,1493373600,0.23,60.23,0.78,0.05,,0,0.0005,1493348400,0,,1009.55,1493288147,1493337477,79.9,1493326800,63.18,1493373600,1493265600,8.45,168,5.44,13.70277778
4/28/2017,81.83,1493406000,69.76,1493445600,0.17,60.81,0.67,0.08,,0,0,,0,,1014.94,1493374472,1493423936,81.83,1493406000,68.85,1493445600,1493352000,9.74,185,3.88,13.74
4/29/2017,90.55,1493492400,71.49,1493550000,0.19,67.05,0.73,0.12,,0.0001,0.001,1493449200,0.1,rain,1017.34,1493460799,1493510395,88.43,1493499600,70.56,1493550000,1493438400,9.73,206,5.39,13.77666667
4/30/2017,85.94,1493586000,63.66,1493622000,0.2,67.65,0.77,0.16,,0.0001,0.002,1493582400,0.05,rain,1017.8,1493547126,1493596854,83.46,1493586000,63.28,1493622000,1493524800,9.21,149,3.7,13.81333333
5/1/2017,83.03,1493665200,67.19,1493722800,0.36,64.3,0.75,0.19,,0.0023,0.021,1493683200,0.27,rain,1010.88,1493633455,1493683313,81.22,1493665200,67.18,1493722800,1493611200,9.37,185,10.09,13.84944444
5/2/2017,76.2,1493758800,59.64,1493805600,0.27,50.3,0.51,0.23,,0,0,,0,,1005.58,1493719785,1493769771,76.2,1493758800,59.64,1493805600,1493697600,9.95,248,9.26,13.885
5/3/2017,64.11,1493841600,51.48,1493877600,0.23,40.39,0.47,0.27,,0.0001,0.002,1493820000,0.1,rain,1016.2,1493806116,1493856230,64.11,1493841600,51.48,1493877600,1493784000,9.99,311,9.84,13.92055556
5/4/2017,64.86,1493928000,55.26,1493953200,0.3,45.48,0.64,0.3,,0.0023,0.0235,1493953200,0.94,rain,1020.23,1493892449,1493942688,64.86,1493928000,55.26,1493953200,1493870400,9.83,107,7.13,13.95527778
5/5/2017,73.5,1494014400,56.64,1494064800,0.57,61.82,0.9,0.34,,0.0484,0.3125,1493989200,0.95,rain,1000.91,1493978782,1494029147,72.9,1494014400,56.64,1494064800,1493956800,8.58,138,8.38,13.99027778
5/6/2017,57.68,1494075600,43.91,1494151200,0.38,51.17,0.81,0.37,,0.0027,0.0187,1494086400,0.72,rain,996.69,1494065117,1494115605,57.68,1494075600,46.4,1494151200,1494043200,9.66,230,7.21,14.02444444
5/7/2017,61.74,1494190800,40.79,1494237600,0.31,39.25,0.59,0.4,,0.0002,0.0034,1494194400,0.14,rain,1007.07,1494151454,1494202063,61.74,1494190800,44.97,1494237600,1494129600,9.97,280,9.09,14.05805556
5/8/2017,62.7,1494280800,40.69,1494324000,0.23,32.18,0.45,0.43,,0,0,,0,,1014.1,1494237791,1494288520,62.7,1494280800,43.26,1494324000,1494216000,10,302,7.94,14.09138889
5/9/2017,64.37,1494367200,44.57,1494403200,0.08,33.69,0.5,0.46,,0,0,,0,,1015.4,1494324130,1494374978,64.37,1494367200,46.74,1494406800,1494302400,9.98,306,1.8,14.12444444
5/10/2017,73.67,1494450000,57.07,1494504000,0.25,43.71,0.57,0.49,,0,0,,0,,1015.09,1494410471,1494461435,73.67,1494450000,57.07,1494504000,1494388800,9.97,24,0.68,14.15666667
5/11/2017,57.56,1494500400,51.63,1494547200,0.61,51.33,0.86,0.53,,0.0283,0.1572,1494511200,0.95,rain,1013.96,1494496813,1494547892,57.56,1494500400,51.63,1494547200,1494475200,7.21,82,4.83,14.18861111
5/12/2017,57.74,1494608400,46.13,1494669600,1,48.73,0.85,0.56,,0.0077,0.045,1494630000,0.95,rain,1016.35,1494583156,1494634348,57.74,1494608400,48.9,1494655200,1494561600,9.42,88,5.17,14.22
5/13/2017,57.73,1494705600,43.83,1494752400,0.59,49.26,0.87,0.59,,0.0176,0.0838,1494655200,1,rain,1011.25,1494669501,1494720804,57.73,1494705600,46.27,1494756000,1494648000,8.38,357,7.5,14.25083333
5/14/2017,78.36,1494788400,52.47,1494842400,0.23,46.39,0.62,0.62,,0.0001,0.0007,1494759600,0.07,rain,1008.58,1494755847,1494807260,78.36,1494788400,52.47,1494842400,1494734400,9.71,296,6.56,14.28138889
5/15/2017,74.95,1494882000,51.89,1494928800,0.1,38.31,0.4,0.65,,0,0,,0,,1013.08,1494842195,1494893715,74.95,1494882000,51.89,1494928800,1494820800,10,312,10.9,14.31111111
5/16/2017,77.99,1494968400,59.84,1495015200,0.12,49.14,0.57,0.68,,0,0,,0,,1017.61,1494928544,1494980170,77.99,1494968400,59.84,1495015200,1494907200,9.96,197,3.15,14.34055556
5/17/2017,90.51,1495051200,69.82,1495101600,0.1,60.49,0.64,0.71,,0,0,,0,,1015.75,1495014895,1495066624,89.08,1495051200,69.6,1495101600,1494993600,9.99,181,6.02,14.36916667
5/18/2017,89.33,1495137600,69.68,1495188000,0.13,63.96,0.63,0.74,,0.0045,0.0648,1495155600,0.51,rain,1014.9,1495101248,1495153078,87.2,1495137600,68.66,1495188000,1495080000,9.96,192,7.67,14.39722222
5/19/2017,91.89,1495220400,68.95,1495281600,0.21,67.4,0.73,0.78,,0.004,0.0398,1495238400,0.36,rain,1014.58,1495187602,1495239531,89.41,1495220400,68.75,1495281600,1495166400,9.61,215,4.23,14.42472222
5/20/2017,69.43,1495278000,58.08,1495364400,0.5,59.39,0.74,0.81,,0.001,0.0172,1495252800,0.19,rain,1021.51,1495273958,1495325983,69.29,1495285200,58.08,1495364400,1495252800,9.62,85,5.74,14.45138889
5/21/2017,66.7,1495396800,57.72,1495440000,0.78,47.43,0.58,0.85,,0,0,,0,,1025.14,1495360315,1495412435,66.7,1495396800,57.72,1495440000,1495339200,10,122,5.68,14.47777778
5/22/2017,69.89,1495486800,59.82,1495533600,0.55,59.68,0.88,0.88,,0.0103,0.0552,1495454400,0.95,rain,1017.58,1495446674,1495498886,69.5,1495486800,59.82,1495533600,1495425600,8.66,130,2.32,14.50333333
5/23/2017,65.71,1495569600,56.9,1495620000,0.31,58.19,0.86,0.92,,0.0014,0.0197,1495584000,0.86,rain,1012.48,1495533035,1495585337,65.68,1495569600,56.9,1495620000,1495512000,8.56,48,3.57,14.52833333
5/24/2017,64.39,1495663200,57.02,1495702800,0.68,56.38,0.85,0.95,,0.0057,0.0316,1495681200,0.9,rain,1006.67,1495619397,1495671786,64.39,1495663200,57.02,1495702800,1495598400,9.33,90,4.85,14.5525
5/25/2017,72.67,1495742400,57.73,1495785600,0.54,58.56,0.89,0.98,,0.037,0.2181,1495749600,0.95,rain,999.55,1495705761,1495758235,72.67,1495742400,57.73,1495785600,1495684800,7.93,133,1.53,14.57611111
5/26/2017,74.58,1495825200,59.43,1495879200,0.3,56.61,0.72,0.04,,0.0001,0.0017,1495796400,0.17,rain,1006.92,1495792127,1495844683,74.58,1495825200,59.39,1495879200,1495771200,9.83,283,7.56,14.59888889
5/27/2017,71.72,1495904400,60.66,1495962000,0.41,59.44,0.8,0.07,,0.0009,0.007,1495922400,0.4,rain,1012.8,1495878494,1495931130,71.72,1495904400,60.36,1495962000,1495857600,9.95,58,0.9,14.62111111
5/28/2017,72.76,1495987200,63.87,1496052000,0.38,62.18,0.89,0.11,,0.0046,0.0576,1495994400,0.76,rain,1011.42,1495964864,1496017576,72.55,1495987200,63.24,1496052000,1495944000,8.77,77,3.97,14.64222222
5/29/2017,81.28,1496088000,62.06,1496142000,0.41,62.97,0.8,0.15,,0,0,,0,,1012.36,1496051235,1496104021,80.92,1496091600,61.76,1496142000,1496030400,8.35,49,1.38,14.66277778
5/30/2017,69.75,1496178000,65.08,1496221200,0.68,62.97,0.92,0.18,,0.0053,0.0362,1496196000,0.76,rain,1017.75,1496137608,1496190465,69.07,1496178000,64.29,1496221200,1496116800,7.98,111,5.63,14.6825
5/31/2017,78.34,1496260800,61.56,1496307600,0.31,63.59,0.83,0.22,,0.0073,0.0543,1496271600,0.77,rain,1016.08,1496223982,1496276908,78.21,1496260800,61.27,1496307600,1496203200,8.14,178,2.03,14.70166667
6/1/2017,81.36,1496354400,58.37,1496397600,0.18,55.28,0.62,0.25,,0,0.0009,1496314800,0,,1015.54,1496310359,1496363349,81.36,1496354400,58.37,1496397600,1496289600,9.62,295,4.83,14.71944444
6/2/2017,80.31,1496437200,59.03,1496480400,0.15,50.67,0.54,0.29,,0,0,,0,,1016.15,1496396737,1496449790,80.31,1496437200,59.03,1496480400,1496376000,10,307,6.71,14.73694444
6/3/2017,81.7,1496523600,59.98,1496570400,0.17,53.41,0.58,0.32,,0,0,,0,,1016.07,1496483117,1496536230,81.7,1496523600,59.89,1496570400,1496462400,9.99,275,2.54,14.75361111
6/4/2017,84.94,1496606400,71.04,1496656800,0.12,60.3,0.68,0.35,,0,0,,0,,1013.75,1496569499,1496622668,84.94,1496606400,70.23,1496656800,1496548800,9.96,186,6.57,14.76916667
6/5/2017,75.41,1496682000,66.02,1496736000,0.22,66.37,0.83,0.38,,0.0013,0.0106,1496692800,0.3,rain,1007.16,1496655882,1496709105,74.48,1496682000,65.27,1496736000,1496635200,9.65,217,3.81,14.78416667
6/6/2017,75.5,1496775600,60.58,1496822400,0.15,56.55,0.65,0.41,,0,0,,0,,1007.21,1496742268,1496795540,75.5,1496775600,60.55,1496822400,1496721600,9.17,311,7.26,14.79777778
6/7/2017,65.33,1496854800,54.12,1496916000,0.4,55.57,0.77,0.44,,0,0.0005,1496844000,0,,1014.38,1496828655,1496881975,65.33,1496854800,54.12,1496916000,1496808000,9.82,63,5.53,14.81111111
6/8/2017,72.91,1496952000,56.88,1496991600,0.14,51.87,0.68,0.47,,0,0,,0,,1014.38,1496915044,1496968408,72.91,1496952000,56.88,1496991600,1496894400,9.95,44,3.34,14.82333333
6/9/2017,81.21,1497038400,62.61,1497088800,0.16,53.51,0.59,0.51,,0,0,,0,,1011.03,1497001435,1497054839,81.21,1497038400,62.61,1497088800,1496980800,9.97,274,4.87,14.83444444
6/10/2017,85.37,1497128400,68.7,1497175200,0.13,59.94,0.62,0.54,,0,0,,0,,1016.48,1497087828,1497141269,85.37,1497128400,67.97,1497175200,1497067200,9.97,189,5.26,14.84472222
6/11/2017,90.32,1497214800,72.54,1497261600,0.08,64.29,0.62,0.56,,0,0,,0,,1018.95,1497174222,1497227698,89.83,1497214800,71.56,1497261600,1497153600,9.95,203,4.36,14.85444444
6/12/2017,92.28,1497294000,74,1497348000,0.16,66.77,0.63,0.6,,0,0,,0,,1017.83,1497260619,1497314125,91.55,1497294000,72.77,1497348000,1497240000,9.89,232,3.32,14.86277778
6/13/2017,96.31,1497380400,77.67,1497434400,0.18,69.83,0.66,0.63,,0,0,,0,,1014.64,1497347017,1497400551,92.67,1497380400,76.72,1497434400,1497326400,9.79,210,4.16,14.87055556
6/14/2017,92.33,1497463200,70.61,1497520800,0.17,69.26,0.66,0.66,,0,0,,0,,1013.81,1497433417,1497486975,87.32,1497463200,69.96,1497520800,1497412800,9.92,38,1.76,14.87722222
6/15/2017,84.31,1497560400,70.09,1497596400,0.2,64.54,0.68,0.69,,0,0,,0,,1014.77,1497519818,1497573397,82.72,1497556800,69.47,1497596400,1497499200,9.97,124,5.91,14.88305556
6/16/2017,85.68,1497646800,74.07,1497686400,0.45,68.23,0.8,0.73,,0.0075,0.0852,1497661200,0.71,rain,1012.64,1497606222,1497659818,81.92,1497646800,72.58,1497686400,1497585600,9.39,134,2.88,14.88777778
6/17/2017,90.88,1497733200,76.69,1497772800,0.37,71.92,0.84,0.76,,0.0005,0.005,1497733200,0.26,rain,1011.85,1497692627,1497746237,84.73,1497733200,75.11,1497772800,1497672000,9.12,176,6.4,14.89166667
6/18/2017,95.93,1497812400,82.2,1497866400,0.33,72.51,0.75,0.8,,0,0,,0,,1010.45,1497779034,1497832654,88.85,1497816000,79.04,1497866400,1497758400,9.95,190,11.3,14.89444444
6/19/2017,91.42,1497895200,70.26,1497952800,0.27,71.35,0.77,0.83,,0.0139,0.1272,1497902400,0.81,rain,1010.7,1497865443,1497919070,86.4,1497895200,69.18,1497952800,1497844800,9.53,206,10.25,14.89638889
6/20/2017,85.53,1497985200,70.12,1498039200,0.21,64.38,0.67,0.87,,0,0,,0,,1014.73,1497951854,1498005484,85.53,1497985200,69.18,1498039200,1497931200,9.74,221,6.35,14.89722222
6/21/2017,87.17,1498071600,73.93,1498125600,0.21,65.82,0.67,0.91,,0,0,,0,,1014.76,1498038266,1498091896,87.17,1498071600,72.7,1498125600,1498017600,9.93,218,5.7,14.89722222
6/22/2017,91.27,1498161600,74.11,1498215600,0.23,70.6,0.72,0.95,,0,0,,0,,1015.23,1498124680,1498178307,86.64,1498161600,72.73,1498215600,1498104000,9.95,211,3.79,14.89638889
6/23/2017,93.46,1498237200,73.76,1498298400,0.27,73.03,0.79,0.98,,0.0048,0.0605,1498215600,0.6,rain,1009.31,1498211095,1498264715,86.09,1498237200,72.61,1498298400,1498190400,9.6,206,10.28,14.89444444
6/24/2017,85.81,1498338000,69.29,1498384800,0.26,65.33,0.63,0.03,,0.008,0.0726,1498294800,0.9,rain,1009.1,1498297512,1498351122,85.81,1498338000,68.88,1498384800,1498276800,9.85,275,7.23,14.89166667
6/25/2017,84.85,1498420800,64.39,1498471200,0.25,57.6,0.54,0.06,,0,0,,0,,1015.91,1498383931,1498437527,84.85,1498420800,64.39,1498471200,1498363200,9.98,310,6.39,14.88777778
6/26/2017,81.13,1498514400,65.05,1498554000,0.19,50.82,0.47,0.1,,0,0,,0,,1017.48,1498470351,1498523930,81.13,1498514400,65.05,1498554000,1498449600,9.98,273,4.21,14.88305556
6/27/2017,78.71,1498600800,57.99,1498644000,0.24,52.87,0.51,0.13,,0.0013,0.0231,1498597200,0.44,rain,1016.28,1498556773,1498610332,78.71,1498600800,57.99,1498644000,1498536000,9.97,311,5.15,14.8775
6/28/2017,80.13,1498683600,64.68,1498730400,0.12,51.44,0.54,0.17,,0,0,,0,,1021.08,1498643197,1498696731,80.13,1498683600,64.66,1498730400,1498622400,9.99,245,2.09,14.87055556
6/29/2017,87.77,1498770000,72.22,1498820400,0.1,60.63,0.6,0.2,,0,0,,0,,1019.67,1498729622,1498783129,87.46,1498770000,72.07,1498820400,1498708800,9.99,190,9.73,14.86305556
6/30/2017,91.96,1498849200,77.34,1498896000,0.16,64.83,0.59,0.24,,0.0001,0.0013,1498845600,0.13,rain,1016.48,1498816048,1498869525,90.03,1498849200,76.18,1498903200,1498795200,10,194,10.16,14.85472222
7/1/2017,93.83,1498932000,74.46,1498989600,0.33,71.86,0.76,0.27,,0.0304,0.3893,1498942800,0.7,rain,1013.51,1498902476,1498955919,87.74,1498932000,73.1,1498989600,1498881600,9.8,192,7.18,14.84527778
7/2/2017,91.86,1499029200,73.89,1499076000,0.2,69.39,0.7,0.3,,0,0.001,1499029200,0,,1016.03,1498988905,1499042311,89.7,1499022000,72.66,1499076000,1498968000,9.5,235,2.63,14.835
7/3/2017,89.57,1499112000,74.74,1499158800,0.17,66.74,0.64,0.33,,0,0,,0,,1016.44,1499075336,1499128701,89.14,1499104800,73.58,1499158800,1499054400,9.51,292,3.09,14.82361111
7/4/2017,92.52,1499194800,75.85,1499245200,0.17,69.52,0.71,0.36,,0.0052,0.0663,1499212800,0.35,rain,1016.81,1499161768,1499215089,89.03,1499194800,74.38,1499245200,1499140800,9.64,158,0.55,14.81138889
7/5/2017,87.34,1499281200,74.75,1499302800,0.34,71.74,0.84,0.39,,0.0295,0.369,1499295600,0.73,rain,1019.5,1499248201,1499301476,82.67,1499281200,73.31,1499335200,1499227200,8.13,83,4.9,14.79861111
7/6/2017,79.82,1499367600,75.33,1499418000,0.55,72.89,0.93,0.42,,0.0371,0.1711,1499338800,0.95,rain,1016.63,1499334635,1499387860,78.26,1499367600,73.7,1499418000,1499313600,7.52,71,4.71,14.78472222
7/7/2017,91.29,1499468400,71.75,1499508000,0.33,70.23,0.76,0.45,,0.0049,0.0262,1499475600,0.44,rain,1010.1,1499421071,1499474243,88.42,1499461200,70.81,1499500800,1499400000,9.07,277,3.95,14.77
7/8/2017,88.45,1499536800,68.31,1499594400,0.18,64.47,0.64,0.48,,0,0,,0,,1010.4,1499507508,1499560624,87.66,1499547600,67.87,1499594400,1499486400,9.97,292,6.4,14.75444444
7/9/2017,83.28,1499630400,68.65,1499680800,0.13,58.58,0.58,0.52,,0,0,,0,,1017.16,1499593946,1499647003,83.28,1499630400,67.93,1499680800,1499572800,9.98,319,4.35,14.73805556
7/10/2017,90.21,1499724000,74.6,1499763600,0.25,67.12,0.7,0.54,,0,0.0005,1499677200,0,,1016.86,1499680385,1499733380,87.4,1499716800,73.52,1499763600,1499659200,10,181,6.15,14.72083333
7/11/2017,93.98,1499803200,76.63,1499842800,0.17,70.43,0.7,0.58,,0,0.0006,1499817600,0,,1014.98,1499766825,1499819755,89.67,1499806800,75.5,1499842800,1499745600,9.97,215,5.98,14.70277778
7/12/2017,98.47,1499893200,78.28,1499940000,0.15,71.36,0.67,0.61,,0,0,,0,,1017.16,1499853266,1499906129,91.37,1499893200,76.72,1499940000,1499832000,9.9,240,4.53,14.68416667
7/13/2017,103.02,1499972400,78.86,1500026400,0.17,73.81,0.69,0.64,,0.0002,0.0041,1499979600,0.05,rain,1016.74,1499939709,1499992501,93.3,1499972400,77.15,1500026400,1499918400,9.83,228,4.72,14.66444444
7/14/2017,102.16,1500055200,76.1,1500098400,0.25,74.15,0.8,0.68,,0.0163,0.172,1500069600,0.78,rain,1015.57,1500026152,1500078870,92.25,1500055200,74.36,1500102000,1500004800,9.52,186,3.25,14.64388889
7/15/2017,88.1,1500148800,68.83,1500199200,0.23,68.27,0.7,0.71,,0,0,,0,,1014.34,1500112596,1500165239,87.46,1500148800,68.21,1500199200,1500091200,9.84,308,5.23,14.62305556
7/16/2017,88.8,1500242400,74.78,1500285600,0.16,65.11,0.65,0.75,,0,0,,0,,1015.23,1500199041,1500251605,86.85,1500238800,73.28,1500285600,1500177600,9.95,336,1.86,14.60111111
7/17/2017,92.49,1500318000,75.51,1500372000,0.22,71.86,0.77,0.79,,0.0048,0.0876,1500321600,0.07,rain,1016,1500285486,1500337969,86.92,1500318000,73.96,1500372000,1500264000,9.84,159,5.29,14.57861111
7/18/2017,96.4,1500400800,75.68,1500458400,0.16,73.29,0.79,0.82,,0.0051,0.0879,1500415200,0.25,rain,1017.98,1500371933,1500424332,88.84,1500404400,74.14,1500458400,1500350400,9.61,170,5.1,14.55527778
7/19/2017,98.46,1500498000,78.16,1500544800,0.15,72.78,0.72,0.86,,0,0,,0,,1017.46,1500458380,1500510693,92.92,1500498000,76.48,1500544800,1500436800,9.64,194,3.16,14.53138889
7/20/2017,100.6,1500577200,79.59,1500631200,0.15,73.1,0.68,0.9,,0,0,,0,,1015.15,1500544828,1500597052,94.33,1500580800,78.15,1500631200,1500523200,9.65,232,3.63,14.50666667
7/21/2017,101.13,1500670800,82.11,1500717600,0.17,72.84,0.65,0.94,,0,0,,0,,1013.22,1500631277,1500683410,93.71,1500670800,78.85,1500717600,1500609600,9.74,264,1.99,14.48138889
7/22/2017,98.14,1500742800,75.77,1500800400,0.27,72.96,0.79,0.97,,0.0295,0.1489,1500750000,0.89,rain,1011.15,1500717726,1500769766,91.33,1500742800,74.07,1500804000,1500696000,9.22,305,3.52,14.45555556
7/23/2017,94.52,1500825600,75.03,1500876000,0.3,74.06,0.88,0.01,,0.0347,0.156,1500832800,0.72,rain,1008.54,1500804176,1500856120,86.69,1500825600,73.59,1500876000,1500782400,8.83,224,1.96,14.42888889
7/24/2017,93.99,1500926400,69.99,1500980400,0.24,71.57,0.75,0.05,,0.0123,0.1604,1500876000,0.32,rain,1009.01,1500890627,1500942473,89.5,1500926400,69.99,1500980400,1500868800,9.6,263,2.76,14.40166667
7/25/2017,79.96,1501016400,66.98,1501063200,0.22,62.59,0.64,0.08,,0.0001,0.0019,1500998400,0.09,rain,1018.23,1500977078,1501028824,79.68,1501016400,66.35,1501063200,1500955200,9.96,338,7.61,14.37388889
7/26/2017,84.52,1501106400,72.95,1501146000,0.18,65.2,0.73,0.12,,0,0,,0,,1021.43,1501063529,1501115173,82.84,1501106400,71.91,1501146000,1501041600,9.87,101,2.49,14.34555556
7/27/2017,90.72,1501189200,75.74,1501236000,0.31,71.03,0.8,0.15,,0,0,,0,,1014.88,1501149981,1501201521,84.2,1501189200,74.27,1501236000,1501128000,9.94,176,6.19,14.31666667
7/28/2017,82.81,1501250400,71.22,1501311600,0.44,72.68,0.92,0.19,,0.0545,0.2078,1501254000,0.9,rain,1008.7,1501236434,1501287868,79.18,1501250400,70.07,1501311600,1501214400,7.33,62,2.22,14.28722222
7/29/2017,75.4,1501365600,61.74,1501408800,0.4,64.48,0.8,0.22,,0.0357,0.3824,1501304400,0.9,rain,1007.82,1501322886,1501374212,75.22,1501365600,61.74,1501408800,1501300800,9.11,8,9.88,14.25722222
7/30/2017,81.76,1501448400,63.29,1501495200,0.09,56.76,0.6,0.25,,0,0,,0,,1016.46,1501409339,1501460556,81.76,1501448400,62.98,1501495200,1501387200,10,358,5.29,14.22694444
7/31/2017,88.38,1501531200,69.7,1501581600,0.13,63.27,0.69,0.28,,0,0,,0,,1018.77,1501495793,1501546897,87.11,1501531200,68.74,1501578000,1501473600,9.97,294,0.98,14.19555556
8/1/2017,89.47,1501614000,72.92,1501668000,0.07,67.25,0.73,0.31,,0.0009,0.0104,1501617600,0.05,rain,1017.87,1501582247,1501633238,87.5,1501610400,71.65,1501668000,1501560000,9.58,259,1.32,14.16416667
8/2/2017,90.73,1501704000,71.86,1501754400,0.19,69.01,0.74,0.34,,0.0003,0.0077,1501711200,0.05,rain,1017.48,1501668701,1501719576,87.33,1501704000,70.73,1501754400,1501646400,9.58,185,3.95,14.13194444
8/3/2017,92.42,1501786800,73.07,1501840800,0.19,70.27,0.8,0.37,,0.0029,0.0281,1501804800,0.5,rain,1018.41,1501755155,1501805914,86.7,1501786800,71.9,1501840800,1501732800,9.63,99,2.06,14.09972222
